time;YQR060
21585467;9.58623
21585480;8.85395
21585493;8.72751
21585506;11.5987
21585519;9.6073
21585532;9.90232
21585545;8.98565
21585558;8.85921
21585571;9.69159
21585584;9.32809
21585597;9.34389
21585610;10.6873
21585623;9.71267
21585636;9.43345
21585649;8.62214
21585662;8.22703
21585675;8.89609
21585688;10.6662
21585701;9.19638
21585714;8.21649
21585727;10.2658
21585740;8.0321
21585753;8.66956
21585766;9.7074
21585779;10.0656
21585792;10.3449
21585805;10.3607
21585818;10.5082
21585831;10.6241
21585844;10.2711
21585857;9.63364
21585870;8.36927
21585883;9.44399
21585896;10.8875
21585909;10.25
21585922;9.75481
21585935;9.22272
21585948;8.95931
21585961;9.61257
21585974;9.96554
21585987;8.86975
21586000;10.4239
21586013;9.32809
21586026;8.94351
21586039;10.2131
21586052;8.36927
21586065;8.88029
21586078;6.94685
21586091;7.28928
21586104;8.0163
21586117;7.16285
21586130;7.52635
21586143;7.23133
21586156;6.99426
21586169;7.4526
21586182;6.74666
21586195;7.65806
21586208;7.27348
21586221;9.66525
21586234;8.36927
21586247;7.7845
21586260;7.25241
21586273;8.24283
21586286;8.4641
21586299;7.87406
21586312;8.26917
21586325;8.85921
21586338;7.03641
21586351;8.47463
21586364;6.83095
21586377;6.80461
21586390;7.3367
21586403;7.26821
21586416;7.95308
21586429;8.48517
21586442;6.773
21586455;6.89944
21586468;6.93104
21586481;8.35873
21586494;7.16811
21586507;7.11016
21586520;8.8118
21586533;6.79407
21586546;7.77923
21586559;8.48517
21586572;7.19972
21586585;8.36927
21586598;7.88459
21586611;7.61591
21586624;7.03114
21586637;9.13843
21586650;7.75816
21586663;10.0709
21586676;8.12166
21586689;9.23853
21586702;7.61591
21586715;9.17531
21586728;6.79407
21586741;7.16285
21586754;7.5685
21586767;8.07425
21586780;8.88556
21586793;8.37981
21586806;6.92578
21586819;7.0048
21586832;6.88363
21586845;7.33143
21586858;8.85921
21586871;7.44206
21586884;8.20595
21586897;7.57904
21586910;8.86448
21586923;7.84772
21586936;6.97319
21586949;6.74139
21586962;6.89944
21586975;9.29121
21586988;7.0206
21587001;6.86256
21587014;6.9047
21587027;6.83622
21587040;7.29982
21587053;6.74666
21587066;7.01007
21587079;6.989
21587092;6.85202
21587105;6.75192
21587118;6.73085
21587131;6.73085
21587144;6.80461
21587157;8.77492
21587170;6.73085
21587183;6.95739
21587196;6.773
21587209;6.97846
21587222;6.73085
21587235;6.73085
21587248;6.73085
21587261;6.73085
21587274;7.60538
21587287;9.0278
21587300;6.73085
21587313;8.4799
21587326;6.73085
21587339;6.73085
21587352;6.73085
21587365;7.41045
21587378;8.41142
21587391;7.98996
21587404;8.31659
21587417;8.25864
21587430;7.19972
21587443;7.69494
21587456;9.69159
21587469;7.16811
21587482;6.73085
21587495;9.90232
21587508;9.31228
21587521;6.773
21587534;6.73612
21587547;6.79407
21587560;6.773
21587573;8.57473
21587586;6.7888
21587599;6.73085
21587612;7.87932
21587625;6.773
21587638;6.73085
21587651;7.67913
21587664;6.78353
21587677;8.83287
21587690;8.64322
21587703;8.65902
21587716;7.64752
21587729;8.56419
21587742;6.90997
21587755;8.04791
21587768;9.10155
21587781;8.04264
21587794;7.4526
21587807;9.05941
21587820;9.9392
21587833;9.84964
21587846;8.97512
21587859;8.88556
21587872;8.22703
21587885;8.88556
21587898;9.22272
21587911;10.0077
21587924;10.0182
21587937;11.1562
21587950;7.44206
21587963;8.72751
21587976;7.85298
21587989;7.30509
21588002;7.16285
21588015;7.91093
21588028;7.27875
21588041;9.37023
21588054;8.0163
21588067;6.83095
21588080;7.95835
21588093;8.58
21588106;7.80557
21588119;7.32616
21588132;9.98662
21588145;8.43776
21588158;6.83622
21588171;7.81084
21588184;6.87836
21588197;7.57904
21588210;9.06468
21588223;8.56946
21588236;7.93201
21588249;7.08382
21588262;7.76342
21588275;9.05414
21588288;7.37358
21588301;7.08909
21588314;7.47367
21588327;9.12263
21588340;11.8779
21588353;8.58527
21588366;7.37884
21588379;7.71601
21588392;8.89082
21588405;8.07425
21588418;6.87836
21588431;8.05844
21588444;8.26391
21588457;6.77827
21588470;7.16811
21588483;11.7725
21588496;10.2079
21588509;8.67483
21588522;7.09436
21588535;8.66956
21588548;7.17338
21588561;7.55796
21588574;8.00049
21588587;7.17338
21588600;6.75192
21588613;6.81514
21588626;7.95308
21588639;7.8003
21588652;7.14177
21588665;6.84675
21588678;6.79407
21588691;7.21553
21588704;8.61161
21588717;6.73085
21588730;6.81514
21588743;6.74666
21588756;7.05748
21588769;6.74139
21588782;9.14897
21588795;10.8401
21588808;6.73085
21588821;6.74666
21588834;7.03641
21588847;6.91524
21588860;8.0321
21588873;6.75192
21588886;6.82568
21588899;7.32616
21588912;7.29982
21588925;7.01534
21588938;7.19972
21588951;6.73085
21588964;6.81514
21588977;7.16811
21588990;6.80461
21589003;11.6777
21589016;10.171
21589029;10.2026
21589042;11.0403
21589055;11.9253
21589068;11.3405
21589081;10.8137
21589094;10.8137
21589107;11.4406
21589120;11.1825
21589133;12.4838
21589146;11.9464
21589159;11.9622
21589172;12.0992
21589185;11.9042
21589198;12.705
21589211;12.4574
21589224;13.0369
21589237;13.0316
21589250;13.2634
21589263;13.8746
21589276;14.6227
21589289;15.0546
21589302;14.5436
21589315;14.4804
21589328;15.2127
21589341;15.2864
21589354;15.2864
21589367;15.2917
21589380;15.2864
21589393;15.2864
21589406;15.2917
21589419;15.2864
21589432;15.2917
21589445;15.2864
21589458;15.2812
21589471;15.2864
21589484;15.2917
21589497;15.2812
21589510;15.2917
21589523;15.2917
21589536;15.2864
21589549;15.2864
21589562;13.9799
21589575;10.4239
21589588;9.10155
21589601;12.3204
21589614;11.2299
21589627;11.035
21589640;13.2108
21589653;10.1657
21589666;12.6207
21589679;13.1475
21589692;13.7165
21589705;13.411
21589718;13.2476
21589731;14.1169
21589744;14.6121
21589757;15.2443
21589770;11.8516
21589783;12.4205
21589796;11.8937
21589809;11.2563
21589822;10.25
21589835;9.86545
21589848;11.3722
21589861;7.22607
21589874;6.73085
21589887;6.88363
21589900;6.73085
21589913;6.73085
21589926;6.73085
21589939;6.72558
21589952;6.73085
21589965;6.73085
21589978;7.21026
21589991;8.74858
21590004;11.0297
21590017;12.2256
21590030;10.9296
21590043;8.87502
21590056;8.43249
21590069;9.02253
21590082;7.70547
21590095;7.26294
21590108;7.01534
21590121;7.1207
21590134;7.12597
21590147;6.76773
21590160;6.97846
21590173;6.88363
21590186;6.91524
21590199;6.773
21590212;8.38507
21590225;9.44399
21590238;8.05844
21590251;8.78546
21590264;8.30078
21590277;8.07425
21590290;7.08382
21590303;7.50001
21590316;6.74666
21590329;6.86783
21590342;7.86879
21590355;6.83095
21590368;8.76966
21590381;8.31132
21590394;7.97942
21590407;8.22703
21590420;8.5958
21590433;7.57904
21590446;8.11113
21590459;7.96888
21590472;7.97942
21590485;8.05318
21590498;8.65375
21590511;8.1322
21590524;7.99523
21590537;7.98996
21590550;8.60107
21590563;7.79503
21590576;8.21122
21590589;8.02684
21590602;8.12693
21590615;8.37454
21590628;8.40615
21590641;8.34293
21590654;8.64322
21590667;7.64752
21590680;8.54839
21590693;8.12693
21590706;7.64225
21590719;8.0163
21590732;7.61065
21590745;8.97512
21590758;8.89609
21590771;8.56946
21590784;7.63172
21590797;8.50098
21590810;9.59677
21590823;9.40184
21590836;8.54839
21590849;8.13747
21590862;8.62741
21590875;7.82137
21590888;9.33862
21590901;9.02253
21590914;9.17004
21590927;8.8118
21590940;8.82761
21590953;9.30701
21590966;9.06468
21590979;8.97512
21590992;9.0436
21591005;9.5915
21591018;9.17004
21591031;7.93728
21591044;8.33239
21591057;8.11639
21591070;8.24283
21591083;7.34197
21591096;7.42099
21591109;8.25337
21591122;7.83191
21591135;7.56323
21591148;7.20499
21591161;7.86352
21591174;9.12263
21591187;8.60634
21591200;9.64945
21591213;8.35873
21591226;7.21026
21591239;7.28402
21591252;7.42626
21591265;7.67386
21591278;8.02684
21591291;7.51582
21591304;7.67386
21591317;7.39465
21591330;8.82761
21591343;8.49571
21591356;8.6959
21591369;7.80557
21591382;7.47894
21591395;8.31659
21591408;7.72655
21591421;8.30078
21591434;8.90136
21591447;9.33862
21591460;8.35347
21591473;6.73085
21591486;6.80988
21591499;6.73085
21591512;6.81514
21591525;7.37884
21591538;7.7845
21591551;6.79407
21591564;6.74666
21591577;6.82568
21591590;6.92578
21591603;8.09532
21591616;7.97942
21591629;7.93728
21591642;8.87502
21591655;8.60107
21591668;9.13316
21591681;8.39034
21591694;7.39992
21591707;8.44302
21591720;9.22272
21591733;8.01103
21591746;8.55366
21591759;8.21649
21591772;9.2596
21591785;9.18584
21591798;6.73085
21591811;6.73085
21591824;6.82568
21591837;6.93631
21591850;9.54935
21591863;9.11209
21591876;8.62741
21591889;9.4914
21591902;9.61784
21591915;9.04887
21591928;8.35873
21591941;9.30175
21591954;8.99619
21591967;8.39034
21591980;8.53259
21591993;7.98996
21592006;9.23853
21592019;10.3238
21592032;8.74331
21592045;6.83622
21592058;8.61161
21592071;9.13843
21592084;8.49044
21592097;7.45787
21592110;6.78353
21592123;7.27348
21592136;6.73085
21592149;6.91524
21592162;10.4186
21592175;11.4301
21592188;9.64945
21592201;8.03737
21592214;8.364
21592227;9.35443
21592240;9.55989
21592253;10.2131
21592266;8.66429
21592279;7.02587
21592292;8.2323
21592305;7.15231
21592318;8.58527
21592331;7.29982
21592344;8.02684
21592357;7.94254
21592370;7.19972
21592383;8.21649
21592396;6.98373
21592409;6.81514
21592422;7.04168
21592435;7.4684
21592448;8.32186
21592461;7.97942
21592474;8.11113
21592487;7.01007
21592500;8.03737
21592513;8.20069
21592526;7.46314
21592539;8.16381
21592552;8.87502
21592565;8.84868
21592578;7.23133
21592591;9.60203
21592604;8.68536
21592617;7.94254
21592630;8.84868
21592643;8.4641
21592656;8.11639
21592669;7.87406
21592682;8.54839
21592695;7.41045
21592708;7.92674
21592721;7.91093
21592734;6.75719
21592747;6.73085
21592760;7.05221
21592773;6.80988
21592786;8.06898
21592799;6.97319
21592812;6.95739
21592825;8.21649
21592838;7.18919
21592851;6.74139
21592864;6.94685
21592877;6.79407
21592890;6.74666
21592903;6.9047
21592916;8.55366
21592929;8.15854
21592942;7.83718
21592955;8.10059
21592968;7.75289
21592981;7.21553
21592994;7.08909
21593007;7.2366
21593020;6.86783
21593033;6.73085
21593046;6.83622
21593059;6.94158
21593072;6.73085
21593085;9.47033
21593098;9.25433
21593111;7.29982
21593124;8.76966
21593137;6.73085
21593150;7.77923
21593163;7.05748
21593176;7.01007
21593189;6.82041
21593202;6.89944
21593215;6.78353
21593228;9.2596
21593241;7.75289
21593254;7.46314
21593267;6.76773
21593280;6.73612
21593293;6.73085
21593306;6.81514
21593319;7.15758
21593332;6.75192
21593345;6.73085
21593358;7.34723
21593371;7.13651
21593384;6.88363
21593397;6.98373
21593410;7.53689
21593423;8.31132
21593436;7.4684
21593449;8.98565
21593462;8.11639
21593475;6.73085
21593488;6.73612
21593501;6.73085
21593514;7.57377
21593527;7.38938
21593540;8.33239
21593553;9.14897
21593566;7.33143
21593579;6.90997
21593592;7.36304
21593605;8.61688
21593618;8.796
21593631;6.86783
21593644;6.79407
21593657;7.90567
21593670;8.02157
21593683;6.85729
21593696;7.19446
21593709;7.79503
21593722;6.74666
21593735;6.96265
21593748;8.28498
21593761;9.38077
21593774;8.20595
21593787;8.07425
21593800;8.46937
21593813;8.70117
21593826;9.68633
21593839;7.47894
21593852;8.39561
21593865;8.89082
21593878;8.85395
21593891;8.93824
21593904;7.66333
21593917;8.36927
21593930;7.28402
21593943;7.48421
21593956;6.95739
21593969;7.15758
21593982;6.74139
21593995;6.73085
21594008;6.80461
21594021;7.19446
21594034;7.35777
21594047;7.73181
21594060;8.72224
21594073;8.43776
21594086;8.62214
21594099;9.1437
21594112;7.62645
21594125;10.0077
21594138;7.78977
21594151;7.6686
21594164;9.18058
21594177;9.35443
21594190;7.06275
21594203;7.5527
21594216;6.80988
21594229;6.73612
21594242;7.11543
21594255;7.73708
21594268;7.99523
21594281;7.79503
21594294;7.07856
21594307;8.28498
21594320;7.04695
21594333;6.73085
21594346;7.38938
21594359;7.83191
21594372;9.13843
21594385;8.05844
21594398;7.78977
21594411;7.48421
21594424;9.89179
21594437;6.99426
21594450;8.25864
21594463;9.07521
21594476;8.56946
21594489;10.1341
21594502;7.87932
21594515;8.38507
21594528;6.91524
